CustomerKey,EnglishEducation,Gender,HouseOwner,MaritalStatus,NumberCarsOwned,NumberChildrenAtHome,Region,YearlyIncome,Income category,ManagerialSegment
19301,Partial College,Woman,Owner,Married,1,0,Europe,20000,Low,Active High Value
12624,Partial College,Woman,Owner,Married,1,0,Europe,20000,Low,Warm High Value
28525,Partial College,Man,Tenant,Single,1,0,Europe,20000,Low,Novice
20840,Partial College,Woman,Owner,Single,1,0,Europe,20000,Low,Cold
16547,Partial College,Man,Owner,Married,1,0,Europe,20000,Low,Warm High Value
21028,Partial College,Man,Owner,Single,1,0,Europe,20000,Low,Warm
28513,Partial College,Woman,Tenant,Married,1,0,Europe,20000,Low,Cold
14168,Partial College,Man,Owner,Married,1,0,Europe,20000,Low,Novice
20849,Partial College,Woman,Owner,Single,1,0,Europe,20000,Low,Warm
11380,Partial College,Man,Owner,Single,1,0,Europe,20000,Low,Win-back
17942,Partial College,Man,Owner,Married,1,0,Europe,20000,Low,Warm High Value
15670,Partial College,Man,Tenant,Married,1,0,Europe,20000,Low,Novice
17760,Partial College,Woman,Tenant,Single,1,0,Europe,20000,Low,Active
24190,Partial College,Man,Owner,Single,1,0,Europe,20000,Low,Cold
15076,Partial College,Woman,Tenant,Married,1,0,Europe,20000,Low,Novice
12625,Partial College,Woman,Owner,Married,1,0,Europe,20000,Low,Warm
25745,Partial College,Woman,Tenant,Single,1,0,Europe,20000,Low,Cold
20171,Partial College,Woman,Owner,Married,1,0,Europe,20000,Low,Win-back
26948,Partial College,Woman,Tenant,Single,1,0,Europe,20000,Low,Cold
14152,Partial College,Man,Tenant,Single,1,0,Europe,20000,Low,Cold
25591,Partial College,Man,Owner,Single,1,0,Europe,20000,Low,Novice
28511,Partial College,Man,Tenant,Single,1,0,Europe,20000,Low,Novice
20865,Partial College,Man,Owner,Married,1,0,Europe,20000,Low,Cold
12267,Partial College,Man,Owner,Single,1,0,Europe,20000,Low,Win-back
16570,Partial College,Woman,Owner,Married,1,0,Europe,20000,Low,Win-back
27907,Partial College,Man,Tenant,Single,1,0,Europe,20000,Low,Warm
20856,Partial College,Woman,Tenant,Single,1,0,Europe,20000,Low,Win-back
24036,Partial College,Man,Tenant,Single,1,0,Europe,20000,Low,Warm
15056,Partial College,Woman,Owner,Married,1,0,Europe,20000,Low,Best
24028,Partial College,Man,Tenant,Single,1,0,Europe,20000,Low,Novice
17944,Partial College,Woman,Owner,Married,1,0,Europe,20000,Low,Win-back
28517,Partial College,Man,Tenant,Single,1,0,Europe,20000,Low,Novice
26949,Partial College,Woman,Tenant,Single,1,0,Europe,20000,Low,Cold
27122,Partial College,Man,Tenant,Single,1,0,Europe,20000,Low,Cold
11382,Partial College,Man,Owner,Married,1,0,Europe,20000,Low,Win-back
13544,Partial College,Woman,Owner,Single,1,0,Europe,20000,Low,Active
27134,Partial College,Man,Tenant,Single,1,0,Europe,20000,Low,Cold
13538,Partial College,Woman,Owner,Single,1,0,Europe,20000,Low,Active High Value
17955,Partial College,Man,Owner,Single,1,0,Europe,20000,Low,Warm
22433,Partial College,Man,Tenant,Single,1,0,Europe,20000,Low,Cold
17968,Partial College,Woman,Owner,Married,1,0,Europe,20000,Low,Cold
12565,Partial College,Woman,Owner,Married,1,0,Europe,10000,Low,Warm
17890,Partial College,Man,Owner,Married,1,0,Europe,10000,Low,Win-back
20983,Partial College,Woman,Tenant,Single,1,0,Pacific,10000,Low,Win-back
26916,Partial College,Woman,Owner,Married,1,0,Pacific,10000,Low,Active High Value
25546,Partial College,Woman,Owner,Single,1,0,Europe,10000,Low,Warm
25549,Partial College,Woman,Tenant,Single,1,0,Europe,10000,Low,Cold
15641,Partial College,Man,Owner,Married,1,0,Pacific,10000,Low,Win-back
12233,Partial College,Man,Owner,Married,1,0,Europe,10000,Low,Novice
14557,Partial College,Man,Owner,Married,1,0,Pacific,10000,Low,Active
15640,Partial College,Man,Owner,Single,1,0,Pacific,10000,Low,Win-back
19258,Partial College,Man,Owner,Married,1,0,Europe,10000,Low,Warm High Value
11357,Partial College,Man,Tenant,Single,1,0,Pacific,10000,Low,Warm High Value
15029,Partial College,Man,Owner,Single,1,0,Pacific,10000,Low,Win-back
13518,Partial College,Man,Tenant,Single,1,0,Pacific,10000,Low,Active High Value
14126,Partial College,Man,Tenant,Married,1,0,Pacific,10000,Low,Active
17724,Partial College,Woman,Owner,Married,1,0,Pacific,10000,Low,Cold
25706,Partial College,Man,Tenant,Single,1,0,Pacific,10000,Low,Warm High Value
15462,Partial College,Man,Owner,Married,1,0,Europe,10000,Low,Warm
28476,Partial College,Man,Tenant,Single,1,0,Europe,10000,Low,Warm
13519,Partial College,Man,Owner,Single,1,0,Pacific,10000,Low,Win-back
12571,Partial College,Woman,Tenant,Married,1,0,Pacific,10000,Low,Cold
17725,Partial College,Man,Owner,Single,1,0,Pacific,10000,Low,Win-back
20812,Partial College,Man,Tenant,Single,1,0,Pacific,10000,Low,Win-back
20145,Partial College,Man,Owner,Married,1,0,Europe,10000,Low,Cold
11359,Partial College,Man,Tenant,Single,1,0,Pacific,10000,Low,Best
12579,Partial College,Woman,Owner,Single,1,0,Pacific,10000,Low,Warm High Value
19265,Partial College,Man,Tenant,Married,1,0,Pacific,10000,Low,Warm
19268,Partial College,Woman,Tenant,Married,1,0,Pacific,10000,Low,Novice
20815,Partial College,Woman,Owner,Single,1,0,Pacific,10000,Low,Win-back
24163,Partial College,Man,Tenant,Single,1,0,Pacific,10000,Low,Win-back
23998,Partial College,Man,Owner,Married,1,0,Pacific,10000,Low,Cold
22572,Partial College,Woman,Owner,Married,1,0,Pacific,10000,Low,Cold
12561,Partial College,Woman,Owner,Single,1,0,Europe,10000,Low,Warm High Value
22404,Partial College,Woman,Tenant,Single,1,0,Pacific,10000,Low,Win-back
22573,Partial College,Man,Tenant,Single,1,0,Pacific,10000,Low,Win-back
29452,Partial College,Woman,Owner,Single,1,0,Pacific,10000,Low,Cold
13511,Partial College,Man,Owner,Single,1,0,Europe,10000,Low,Best
25704,Partial College,Man,Owner,Single,1,0,Pacific,10000,Low,Warm
12241,Partial College,Woman,Tenant,Single,1,0,Pacific,10000,Low,Win-back
29455,Partial College,Woman,Owner,Married,1,0,Pacific,10000,Low,Cold
20808,Partial College,Woman,Owner,Married,1,0,Europe,10000,Low,Win-back
17891,Partial College,Woman,Owner,Married,1,0,Europe,10000,Low,Cold
20813,Partial College,Man,Owner,Married,1,0,Pacific,10000,Low,Novice
16513,Partial College,Man,Owner,Single,1,0,Europe,10000,Low,Win-back
15463,Partial College,Man,Owner,Single,1,0,Europe,10000,Low,Warm High Value
24160,Partial College,Man,Owner,Single,1,0,Pacific,10000,Low,Cold
20810,Partial College,Woman,Owner,Married,1,0,Europe,10000,Low,Cold
22392,Partial College,Woman,Owner,Married,1,0,Europe,10000,Low,Cold
20976,Partial College,Woman,Owner,Married,1,0,Europe,10000,Low,Cold
12572,Partial College,Woman,Tenant,Single,1,0,Pacific,10000,Low,Warm High Value
22391,Partial College,Woman,Owner,Married,1,0,Europe,10000,Low,Novice
29457,Partial College,Woman,Tenant,Single,1,0,Pacific,10000,Low,Cold
19264,Partial College,Man,Tenant,Single,1,0,Pacific,10000,Low,Win-back
12577,Partial College,Man,Owner,Single,1,0,Pacific,10000,Low,Warm High Value
12574,Partial College,Man,Tenant,Single,1,0,Pacific,10000,Low,Warm
12243,Partial College,Woman,Tenant,Single,1,0,Pacific,10000,Low,Win-back
24162,Partial College,Man,Tenant,Married,1,0,Pacific,10000,Low,Win-back
23996,Partial College,Man,Tenant,Single,1,0,Pacific,10000,Low,Win-back
25558,Partial College,Man,Owner,Single,1,0,Pacific,10000,Low,Warm
17904,Partial College,Woman,Tenant,Single,1,0,Pacific,10000,Low,Win-back
12575,Partial College,Woman,Tenant,Single,1,0,Pacific,10000,Low,Warm High Value
24000,Partial College,Man,Tenant,Single,1,0,Pacific,10000,Low,Win-back
20152,Partial College,Man,Owner,Married,1,0,Pacific,10000,Low,Win-back
29456,Partial College,Woman,Owner,Single,1,0,Pacific,10000,Low,Cold
11349,Partial College,Woman,Owner,Married,1,0,Europe,10000,Low,Novice
22401,Partial College,Man,Owner,Married,1,0,Pacific,10000,Low,Win-back
27854,Partial College,Man,Owner,Single,1,0,Europe,10000,Low,Novice
24159,Partial College,Woman,Tenant,Married,1,0,Pacific,10000,Low,Win-back
25705,Partial College,Man,Owner,Single,1,0,Pacific,10000,Low,Warm High Value
11346,Partial College,Woman,Owner,Single,1,0,Europe,10000,Low,Win-back
20809,Partial College,Man,Owner,Married,1,0,Europe,10000,Low,Cold
19257,Partial College,Woman,Owner,Married,1,0,Europe,10000,Low,Warm
12240,Partial College,Man,Tenant,Single,1,0,Pacific,10000,Low,Win-back
16514,Partial College,Man,Owner,Single,1,0,Pacific,10000,Low,Win-back
14125,Partial College,Man,Owner,Single,1,0,Pacific,10000,Low,Win-back
23993,Partial College,Woman,Tenant,Single,1,0,Pacific,10000,Low,Win-back
27858,Partial College,Woman,Tenant,Single,1,0,Europe,10000,Low,Cold
23992,Partial College,Woman,Tenant,Single,1,0,Pacific,10000,Low,Cold
16056,Partial College,Woman,Owner,Married,1,0,Europe,10000,Low,Warm
22566,Partial College,Man,Owner,Single,1,0,Europe,10000,Low,Warm
13512,Partial College,Woman,Owner,Married,1,0,Europe,10000,Low,Cold
26917,Partial College,Man,Tenant,Married,1,0,Pacific,10000,Low,Active High Value
27862,Partial College,Woman,Owner,Married,1,0,Pacific,10000,Low,Active
17905,Partial College,Man,Owner,Married,1,0,Pacific,10000,Low,Warm
20153,Partial College,Woman,Tenant,Married,1,0,Pacific,10000,Low,Cold
12242,Partial College,Man,Tenant,Single,1,0,Pacific,10000,Low,Win-back
13521,Partial College,Woman,Owner,Single,1,0,Pacific,10000,Low,Win-back
17730,Partial College,Woman,Owner,Single,1,0,Pacific,10000,Low,Win-back
25707,Partial College,Man,Owner,Married,1,0,Pacific,10000,Low,Warm High Value
13520,Partial College,Woman,Owner,Single,1,0,Pacific,10000,Low,Win-back
12578,Partial College,Man,Tenant,Single,1,0,Pacific,10000,Low,Warm
20151,Partial College,Woman,Owner,Married,1,0,Pacific,10000,Low,Win-back
22402,Partial College,Man,Owner,Married,1,0,Pacific,10000,Low,Win-back
20814,Partial College,Woman,Owner,Single,1,0,Pacific,10000,Low,Win-back
13514,Partial College,Woman,Owner,Single,1,0,Europe,10000,Low,Active High Value
20155,Partial College,Man,Owner,Married,1,0,Pacific,10000,Low,Cold
12550,Partial College,Man,Owner,Married,1,0,Europe,10000,Low,Active
23982,Partial College,Man,Tenant,Single,1,0,Europe,10000,Low,Cold
12245,Partial College,Man,Owner,Single,1,0,Pacific,10000,Low,Win-back
17728,Partial College,Woman,Tenant,Single,1,0,Pacific,10000,Low,Win-back
16515,Partial College,Man,Tenant,Married,1,0,Pacific,10000,Low,Win-back
11360,Partial College,Man,Owner,Single,1,0,Pacific,10000,Low,Best
23999,Partial College,Man,Owner,Married,1,0,Pacific,10000,Low,Win-back
29454,Partial College,Woman,Owner,Married,1,0,Pacific,10000,Low,Cold
14124,Partial College,Man,Tenant,Married,1,0,Pacific,10000,Low,Active
17717,Partial College,Man,Owner,Single,1,0,Europe,10000,Low,Win-back
23994,Partial College,Man,Tenant,Married,1,0,Pacific,10000,Low,Win-back
11356,Partial College,Man,Tenant,Single,1,0,Pacific,10000,Low,Warm High Value
15028,Partial College,Woman,Tenant,Single,1,0,Pacific,10000,Low,Win-back
22399,Partial College,Man,Owner,Single,1,0,Pacific,10000,Low,Win-back
20970,Partial College,Man,Owner,Single,1,0,Europe,10000,Low,Warm High Value
20807,Partial College,Man,Owner,Married,1,0,Europe,10000,Low,Active High Value
17906,Partial College,Man,Owner,Married,1,0,Pacific,10000,Low,Novice
25708,Partial College,Woman,Tenant,Single,1,0,Pacific,10000,Low,Warm High Value
14555,Partial College,Woman,Owner,Single,1,0,Europe,10000,Low,Warm High Value
12573,Partial College,Man,Tenant,Single,1,0,Pacific,10000,Low,Win-back
20817,Partial College,Man,Tenant,Single,1,0,Pacific,10000,Low,Win-back
17907,Partial College,Woman,Owner,Married,1,0,Pacific,10000,Low,Warm
14556,Partial College,Man,Owner,Married,1,0,Europe,10000,Low,Warm
25700,Partial College,Woman,Owner,Single,1,0,Europe,10000,Low,Novice
17731,Partial College,Woman,Tenant,Married,1,0,Pacific,10000,Low,Novice
25557,Partial College,Man,Owner,Married,1,0,Pacific,10000,Low,Warm
25556,Partial College,Woman,Owner,Single,1,0,Pacific,10000,Low,Warm High Value
15465,Partial College,Woman,Tenant,Married,1,0,Pacific,10000,Low,Warm
22400,Partial College,Man,Tenant,Married,1,0,Pacific,10000,Low,Win-back
15464,Partial College,Woman,Tenant,Married,1,0,Pacific,10000,Low,Active
11358,Partial College,Woman,Tenant,Single,1,0,Pacific,10000,Low,Best
12580,Partial College,Man,Owner,Single,1,0,Pacific,10000,Low,Warm High Value
14549,Partial College,Man,Owner,Married,1,0,Europe,10000,Low,Cold
27860,Partial College,Man,Owner,Married,1,0,Pacific,10000,Low,Novice
27861,Partial College,Woman,Owner,Single,1,0,Pacific,10000,Low,Novice
25560,Partial College,Woman,Owner,Married,1,0,Pacific,10000,Low,Warm
15455,Partial College,Woman,Owner,Single,1,0,Europe,10000,Low,Warm High Value
12570,Partial College,Man,Tenant,Single,1,0,Pacific,10000,Low,Cold
17900,Partial College,Woman,Owner,Single,1,0,Europe,10000,Low,Win-back
20154,Partial College,Man,Tenant,Single,1,0,Pacific,10000,Low,Win-back
12581,Partial College,Woman,Tenant,Single,1,0,Pacific,10000,Low,Warm High Value
16058,Partial College,Woman,Owner,Married,1,0,Europe,10000,Low,Active
14123,Partial College,Man,Owner,Married,1,0,Pacific,10000,Low,Win-back
12549,Partial College,Woman,Owner,Single,1,0,Europe,10000,Low,Warm High Value
24161,Partial College,Man,Owner,Married,1,0,Pacific,10000,Low,Cold
17896,Partial College,Woman,Owner,Single,1,0,Europe,10000,Low,Win-back
23991,Partial College,Man,Tenant,Married,1,0,Europe,10000,Low,Warm
25555,Partial College,Woman,Tenant,Married,1,0,Pacific,10000,Low,Warm
22571,Partial College,Man,Owner,Married,1,0,Pacific,10000,Low,Win-back
23990,Partial College,Woman,Tenant,Single,1,0,Europe,10000,Low,Warm
12576,Partial College,Man,Tenant,Single,1,0,Pacific,10000,Low,Warm
19267,Partial College,Man,Owner,Married,1,0,Pacific,10000,Low,Novice
17726,Partial College,Woman,Owner,Single,1,0,Pacific,10000,Low,Win-back
20984,Partial College,Woman,Tenant,Married,1,0,Pacific,10000,Low,Win-back
19255,Partial College,Man,Owner,Single,1,0,Europe,10000,Low,Warm
22574,Partial College,Man,Tenant,Married,1,0,Pacific,10000,Low,Cold
22688,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Cold
20936,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Novice
17082,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Win-back
19387,Partial College,Woman,Tenant,Married,1,0,Europe,30000,Low,Active High Value
14991,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Best
12714,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Cold
17080,Partial College,Woman,Owner,Single,1,0,Europe,30000,Low,Win-back
17854,Partial College,Man,Owner,Single,1,0,Europe,30000,Low,Novice
20957,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Cold
20938,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Active
11614,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Win-back
19510,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Win-back
13827,Partial College,Man,Tenant,Married,1,0,Europe,30000,Low,Cold
17848,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Win-back
26886,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Cold
14839,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Win-back
13836,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Win-back
11610,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Best
28435,Partial College,Man,Tenant,Married,1,0,Europe,30000,Low,Novice
29429,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Novice
11609,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Best
25143,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Active
14692,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Active
16316,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Win-back
20175,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Cold
21132,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Cold
14996,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Cold
24095,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Cold
12719,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Cold
27829,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Novice
20955,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Active High Value
23960,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Cold
12871,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Active
16476,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Win-back
21910,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Novice
18029,Partial College,Woman,Owner,Single,1,0,Europe,30000,Low,Cold
25680,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Cold
12872,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Novice
22532,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Novice
16429,Partial College,Woman,Owner,Married,1,0,Europe,30000,Low,Win-back
12516,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Novice
22711,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Cold
24383,Partial College,Man,Tenant,Married,1,0,Europe,30000,Low,Cold
21113,Partial College,Woman,Owner,Single,1,0,Europe,30000,Low,Novice
19511,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Win-back
21128,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Cold
18039,Partial College,Man,Tenant,Married,1,0,Europe,30000,Low,Warm High Value
25503,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Cold
16451,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Win-back
27832,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Cold
12858,Partial College,Woman,Owner,Single,1,0,Europe,30000,Low,Best
16452,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Active High Value
13826,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Novice
16446,Partial College,Woman,Owner,Married,1,0,Europe,30000,Low,Active High Value
26877,Partial College,Man,Tenant,Married,1,0,Europe,30000,Low,Active
13844,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Win-back
22706,Partial College,Woman,Owner,Single,1,0,Europe,30000,Low,Novice
26975,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Cold
23447,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Novice
12515,Partial College,Woman,Owner,Single,1,0,Europe,30000,Low,Cold
16459,Partial College,Woman,Tenant,Married,1,0,Europe,30000,Low,Win-back
23961,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Cold
17830,Partial College,Man,Owner,Married,1,0,Europe,30000,Low,Win-back
16445,Partial College,Woman,Owner,Single,1,0,Europe,30000,Low,Active High Value
26885,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Cold
14838,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Active High Value
12720,Partial College,Man,Tenant,Single,1,0,Europe,30000,Low,Cold
16186,Partial College,Woman,Owner,Single,1,0,Europe,30000,Low,Cold
16454,Partial College,Man,Tenant,Married,1,0,Europe,30000,Low,Win-back
17081,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Cold
26038,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Cold
16453,Partial College,Woman,Tenant,Single,1,0,Europe,30000,Low,Warm High Value
